"","model","sim","year","hm_jday","max_jday","max_val","first","median","diff_hm","diff_max","n.surveys"
"1959","independent",76,"8",115,123,0.362701297754985,98,124,2,0,4250
"1960","independent",76,"9",114,121,0.367845434649256,96,122,2,-1,3500
"1961","independent",76,"10",111,122,0.315834324568947,102,122,0,1,2750
"1962","independent",76,"11",110,123,0.294775105567395,95,122,0,3,2000
"1963","independent",76,"12",111,122,0.350749555678671,102,122,2,3,1250
"1964","independent",76,"13",114,122,0.431353343315219,104,123,6,4,500
"1965","hierarchical",76,"1",120,130,0.333868159607707,106,130,0,2,9500
"1966","hierarchical",76,"2",119,130,0.334845680212995,108,129,0,3,8750
"1967","hierarchical",76,"3",118,129,0.334504609864452,102,128,0,3,8000
"1968","hierarchical",76,"4",118,128,0.333755216955002,102,127,1,3,7250
"1969","hierarchical",76,"5",117,126,0.334568928949123,104,127,1,2,6500
"1970","hierarchical",76,"6",116,125,0.337521266670731,100,126,1,2,5750
"1971","hierarchical",76,"7",115,124,0.342546304765298,97,125,1,2,5000
"1972","hierarchical",76,"8",114,123,0.349016193349657,98,124,1,2,4250
"1973","hierarchical",76,"9",113,123,0.355838151090531,96,122,1,3,3500
"1974","hierarchical",76,"10",113,122,0.363130191452643,102,122,2,3,2750
"1975","hierarchical",76,"11",112,121,0.368448075881359,95,122,2,3,2000
"1976","hierarchical",76,"12",111,120,0.370351780368268,102,122,2,3,1250
"1977","hierarchical",76,"13",111,120,0.370654195846289,104,123,3,4,500
"1978","independent",77,"1",120,130,0.334950151304547,98,130,0,0,9500
"1979","independent",77,"2",119,129,0.332730860101562,97,128,0,0,8750
"1980","independent",77,"3",118,129,0.338170513722263,103,128,0,1,8000
"1981","independent",77,"4",118,127,0.332008185405834,98,127,1,0,7250
"1982","independent",77,"5",116,125,0.304127279239152,101,127,0,-1,6500
"1983","independent",77,"6",115,125,0.341045647152833,110,126,0,0,5750
"1984","independent",77,"7",113,122,0.310133187171369,104,124,-1,-2,5000
"1985","independent",77,"8",114,123,0.382909022180756,105,124,1,0,4250
"1986","independent",77,"9",112,123,0.336173887574323,101,122,0,1,3500
"1987","independent",77,"10",115,123,0.407652103723413,99,123,4,2,2750
"1988","independent",77,"11",109,121,0.343789559364828,101,121,-1,1,2000
"1989","independent",77,"12",109,115,0.364598431552469,108,122.5,0,-4,1250
"1990","independent",77,"13",108,117,0.279350816081587,104,118,0,-1,500
"1991","hierarchical",77,"1",120,130,0.339119980643149,98,130,0,2,9500
"1992","hierarchical",77,"2",119,129,0.336058669965285,97,128,0,2,8750
"1993","hierarchical",77,"3",118,128,0.332743032351018,103,128,0,2,8000
"1994","hierarchical",77,"4",117,127,0.330650117912463,98,127,0,2,7250
"1995","hierarchical",77,"5",117,126,0.33083946029579,101,127,1,2,6500
"1996","hierarchical",77,"6",116,125,0.333866836537246,110,126,1,2,5750
"1997","hierarchical",77,"7",115,123,0.339775973683549,104,124,1,1,5000
"1998","hierarchical",77,"8",114,123,0.347471856215106,105,124,1,2,4250
"1999","hierarchical",77,"9",113,122,0.356057806164648,101,122,1,2,3500
"2000","hierarchical",77,"10",112,121,0.363765525713113,99,123,1,2,2750
"2001","hierarchical",77,"11",111,120,0.368833323331184,101,121,1,2,2000
"2002","hierarchical",77,"12",110,120,0.369869231651966,108,122.5,1,3,1250
"2003","hierarchical",77,"13",110,119,0.367885515677559,104,118,2,3,500
"2004","independent",78,"1",121,130,0.341607790083298,105,129,1,0,9500
"2005","independent",78,"2",120,128,0.350640841396178,101,129,1,-1,8750
"2006","independent",78,"3",117,130,0.322638768866951,109,128,-1,2,8000
"2007","independent",78,"4",116,126,0.299514228030771,90,127,-1,-1,7250
"2008","independent",78,"5",115,124,0.293569505012744,100,126,-1,-2,6500
"2009","independent",78,"6",115,129,0.30376412812795,102,126,0,4,5750
"2010","independent",78,"7",113,121,0.301171089617135,99,125,-1,-3,5000
"2011","independent",78,"8",112,124,0.304186486941136,102,124,-1,1,4250
"2012","independent",78,"9",113,122,0.313606626481804,98,122,1,0,3500
"2013","independent",78,"10",112,119,0.334710763454825,107,123,1,-2,2750
"2014","independent",78,"11",110,120,0.302940791707255,100,121,0,0,2000
"2015","independent",78,"12",110,119,0.392420192895582,99,120,1,0,1250
"2016","independent",78,"13",107,116,0.317825021279855,105,116,-1,-2,500
"2017","hierarchical",78,"1",120,130,0.335349301249022,105,129,0,2,9500
"2018","hierarchical",78,"2",119,130,0.332558786895565,101,129,0,3,8750
"2019","hierarchical",78,"3",118,129,0.326487148191067,109,128,0,3,8000
"2020","hierarchical",78,"4",117,128,0.318445767129094,90,127,0,3,7250
"2021","hierarchical",78,"5",116,126,0.310626072127004,100,126,0,2,6500
"2022","hierarchical",78,"6",115,125,0.306725983185057,102,126,0,2,5750
"2023","hierarchical",78,"7",114,123,0.30773013910593,99,125,0,1,5000
"2024","hierarchical",78,"8",113,122,0.313682454982233,102,124,0,1,4250
"2025","hierarchical",78,"9",112,121,0.323117836224291,98,122,0,1,3500
"2026","hierarchical",78,"10",111,120,0.334692881271535,107,123,0,1,2750
"2027","hierarchical",78,"11",110,119,0.346425648676224,100,121,0,1,2000
"2028","hierarchical",78,"12",110,118,0.355953605802275,99,120,1,1,1250
"2029","hierarchical",78,"13",109,118,0.361611469521782,105,116,1,2,500
"2030","independent",79,"1",120,131,0.3259578837041,106,130,0,1,9500
"2031","independent",79,"2",119,128,0.351339108488237,103,129,0,-1,8750
"2032","independent",79,"3",117,128,0.339085999747575,102,128,-1,0,8000
"2033","independent",79,"4",118,128,0.341114575123931,107,127,1,1,7250
"2034","independent",79,"5",116,127,0.32735312221621,99,126,0,1,6500
"2035","independent",79,"6",116,124,0.324500335101302,102,126,1,-1,5750
"2036","independent",79,"7",114,125,0.32116737568597,109,125,0,1,5000
"2037","independent",79,"8",113,123,0.347630876127792,103,125,0,0,4250
"2038","independent",79,"9",111,118,0.292030885615411,105,122,-1,-4,3500
"2039","independent",79,"10",112,119,0.387673006368002,93,121,1,-2,2750
"2040","independent",79,"11",107,122,0.277762013358313,98,121,-3,2,2000
"2041","independent",79,"12",109,117,0.320324515201245,102,119,0,-2,1250
"2042","independent",79,"13",106,110,0.257806921470197,107,119.5,-2,-8,500
"2043","hierarchical",79,"1",120,130,0.34767253627005,106,130,0,2,9500
"2044","hierarchical",79,"2",119,129,0.341705701420273,103,129,0,2,8750
"2045","hierarchical",79,"3",118,128,0.334851695975709,102,128,0,2,8000
"2046","hierarchical",79,"4",117,127,0.328252188941602,107,127,0,2,7250
"2047","hierarchical",79,"5",116,126,0.322881700164653,99,126,0,2,6500
"2048","hierarchical",79,"6",115,125,0.31950952004587,102,126,0,2,5750
"2049","hierarchical",79,"7",114,124,0.318622676589605,109,125,0,2,5000
"2050","hierarchical",79,"8",113,122,0.320989581594116,103,125,0,1,4250
"2051","hierarchical",79,"9",112,121,0.325796841779904,105,122,0,1,3500
"2052","hierarchical",79,"10",111,120,0.332026237458707,93,121,0,1,2750
"2053","hierarchical",79,"11",110,119,0.338462456101276,98,121,0,1,2000
"2054","hierarchical",79,"12",109,118,0.343459088194121,102,119,0,1,1250
"2055","hierarchical",79,"13",109,118,0.346658611176531,107,119.5,1,2,500
"2056","independent",80,"1",120,131,0.33476069614905,101,129,0,1,9500
"2057","independent",80,"2",118,129,0.304625884522588,108,129,-1,0,8750
"2058","independent",80,"3",119,127,0.325953638161368,94,128,1,-1,8000
"2059","independent",80,"4",116,128,0.330970123527624,106,127,-1,1,7250
"2060","independent",80,"5",115,126,0.30495914217236,98,125,-1,0,6500
"2061","independent",80,"6",115,123,0.337529771553705,107,125,0,-2,5750
"2062","independent",80,"7",114,123,0.326303326845566,93,124,0,-1,5000
"2063","independent",80,"8",115,124,0.365688000526915,104,124,2,1,4250
"2064","independent",80,"9",111,120,0.283257402542273,97,123,-1,-2,3500
"2065","independent",80,"10",111,120,0.35579119086455,98,122,0,-1,2750
"2066","independent",80,"11",110,122,0.330458807956859,106,121,0,2,2000
"2067","independent",80,"12",110,118,0.386840624301018,95,120,1,-1,1250
"2068","independent",80,"13",108,118,0.378468149819123,107,120,0,0,500
"2069","hierarchical",80,"1",119,130,0.333252296845261,101,129,-1,2,9500
"2070","hierarchical",80,"2",119,129,0.327485345902244,108,129,0,2,8750
"2071","hierarchical",80,"3",118,128,0.321967985990102,94,128,0,2,8000
"2072","hierarchical",80,"4",117,127,0.317928563751351,106,127,0,2,7250
"2073","hierarchical",80,"5",116,126,0.316427813949359,98,125,0,2,6500
"2074","hierarchical",80,"6",115,124,0.319369260963069,107,125,0,1,5750
"2075","hierarchical",80,"7",114,123,0.325809484202743,93,124,0,1,5000
"2076","hierarchical",80,"8",113,122,0.335021082706943,104,124,0,1,4250
"2077","hierarchical",80,"9",112,121,0.345704115878869,97,123,0,1,3500
"2078","hierarchical",80,"10",112,120,0.355919903212438,98,122,1,1,2750
"2079","hierarchical",80,"11",111,119,0.363426662284231,106,121,1,1,2000
"2080","hierarchical",80,"12",110,119,0.368388418634731,95,120,1,2,1250
"2081","hierarchical",80,"13",110,118,0.368014648215624,107,120,2,2,500
"2082","independent",81,"1",120,131,0.321280434429877,110,131,0,1,9500
"2083","independent",81,"2",119,130,0.329220164998813,101,129,0,1,8750
"2084","independent",81,"3",118,126,0.325420997222254,102,128,0,-2,8000
"2085","independent",81,"4",118,127,0.358031738561422,103,127,1,0,7250
"2086","independent",81,"5",117,126,0.356956849436145,107,127,1,0,6500
"2087","independent",81,"6",116,128,0.337323347971141,104,126,1,3,5750
"2088","independent",81,"7",113,126,0.302112673483464,100,125,-1,2,5000
"2089","independent",81,"8",113,122,0.354656170364921,102,123,0,-1,4250
"2090","independent",81,"9",113,125,0.335321003169707,92,124,1,3,3500
"2091","independent",81,"10",113,121,0.342514966459771,97,123,2,0,2750
"2092","independent",81,"11",109,118,0.321433097988897,102,120.5,-1,-2,2000
"2093","independent",81,"12",110,118,0.310303217781842,103,120,1,-1,1250
"2094","independent",81,"13",115,123,0.43127661088085,107,122,7,5,500
"2095","hierarchical",81,"1",120,130,0.340997693266515,110,131,0,2,9500
"2096","hierarchical",81,"2",119,129,0.341350272288396,101,129,0,2,8750
"2097","hierarchical",81,"3",119,128,0.339573856308823,102,128,1,2,8000
"2098","hierarchical",81,"4",118,127,0.336777345327747,103,127,1,2,7250
"2099","hierarchical",81,"5",117,126,0.334156066181714,107,127,1,2,6500
"2100","hierarchical",81,"6",116,125,0.332755144929476,104,126,1,2,5750
"2101","hierarchical",81,"7",115,124,0.333202728906606,100,125,1,2,5000
"2102","hierarchical",81,"8",114,123,0.335682507295141,102,123,1,2,4250
"2103","hierarchical",81,"9",113,122,0.339840219002678,92,124,1,2,3500
"2104","hierarchical",81,"10",112,121,0.344796118045666,97,123,1,2,2750
"2105","hierarchical",81,"11",111,120,0.349164565782749,102,120.5,1,2,2000
"2106","hierarchical",81,"12",110,120,0.352440663972999,103,120,1,3,1250
"2107","hierarchical",81,"13",110,119,0.35295439124696,107,122,2,3,500
"2108","independent",82,"1",120,130,0.313871504344871,101,130,0,0,9500
"2109","independent",82,"2",119,129,0.361477302999791,107,129,0,0,8750
"2110","independent",82,"3",119,126,0.335680732532209,99,128,1,-2,8000
"2111","independent",82,"4",117,129,0.329796960035292,104,127,0,2,7250
"2112","independent",82,"5",116,126,0.355188533953061,101,126,0,0,6500
"2113","independent",82,"6",115,124,0.296675886682519,107,126,0,-1,5750
"2114","independent",82,"7",114,125,0.317652638327872,93,125,0,1,5000
"2115","independent",82,"8",112,125,0.323248318834757,96,123,-1,2,4250
"2116","independent",82,"9",111,123,0.324074388286019,106,123,-1,1,3500
"2117","independent",82,"10",110,119,0.30474564799456,102,121,-1,-2,2750
"2118","independent",82,"11",110,119,0.324384241982769,105,121,0,-1,2000
"2119","independent",82,"12",106,115,0.357053517484758,102,116,-3,-4,1250
"2120","independent",82,"13",108,118,0.287253943867925,101,120,0,0,500
"2121","hierarchical",82,"1",120,130,0.350555629649532,101,130,0,2,9500
"2122","hierarchical",82,"2",119,129,0.346933000389242,107,129,0,2,8750
"2123","hierarchical",82,"3",118,128,0.340468981380214,99,128,0,2,8000
"2124","hierarchical",82,"4",117,127,0.332237207439522,104,127,0,2,7250
"2125","hierarchical",82,"5",116,126,0.323634969501426,101,126,0,2,6500
"2126","hierarchical",82,"6",115,125,0.316203976034621,107,126,0,2,5750
"2127","hierarchical",82,"7",114,124,0.311504980977637,93,125,0,2,5000
"2128","hierarchical",82,"8",113,122,0.311391605389454,96,123,0,1,4250
"2129","hierarchical",82,"9",111,121,0.317160286490159,106,123,-1,1,3500
"2130","hierarchical",82,"10",110,120,0.327159660201308,102,121,-1,1,2750
"2131","hierarchical",82,"11",109,118,0.340548538325527,105,121,-1,0,2000
"2132","hierarchical",82,"12",108,117,0.354088438605148,102,116,-1,0,1250
"2133","hierarchical",82,"13",108,117,0.366150325723187,101,120,0,1,500
"2134","independent",83,"1",119,131,0.318878848866123,102,129,-1,1,9500
"2135","independent",83,"2",120,130,0.310809279170758,106,129,1,1,8750
"2136","independent",83,"3",120,129,0.387788177496685,103,128,2,1,8000
"2137","independent",83,"4",117,127,0.357218111188396,107,127,0,0,7250
"2138","independent",83,"5",118,127,0.358284770775518,101,127,2,1,6500
"2139","independent",83,"6",115,126,0.321978855366758,106,127,0,1,5750
"2140","independent",83,"7",115,124,0.317303651196774,102,124,1,0,5000
"2141","independent",83,"8",113,126,0.320782024727728,100,123.5,0,3,4250
"2142","independent",83,"9",113,122,0.305842100146269,103,123,1,0,3500
"2143","independent",83,"10",111,120,0.34855362753574,87,122,0,-1,2750
"2144","independent",83,"11",110,116,0.338404124449861,103,122,0,-4,2000
"2145","independent",83,"12",111,118,0.3152391986656,101,118,2,-1,1250
"2146","independent",83,"13",109,118,0.216976396141241,106,120,1,0,500
"2147","hierarchical",83,"1",120,130,0.353521669714265,102,129,0,2,9500
"2148","hierarchical",83,"2",120,129,0.348183460535446,106,129,1,2,8750
"2149","hierarchical",83,"3",119,129,0.341854793775538,103,128,1,3,8000
"2150","hierarchical",83,"4",118,128,0.334460668063506,107,127,1,3,7250
"2151","hierarchical",83,"5",117,127,0.327468038886688,101,127,1,3,6500
"2152","hierarchical",83,"6",115,126,0.322215088513993,106,127,0,3,5750
"2153","hierarchical",83,"7",114,125,0.31960040054609,102,124,0,3,5000
"2154","hierarchical",83,"8",113,123,0.320708716069946,100,123.5,0,2,4250
"2155","hierarchical",83,"9",112,122,0.324472617869859,103,123,0,2,3500
"2156","hierarchical",83,"10",111,121,0.329412324349877,87,122,0,2,2750
"2157","hierarchical",83,"11",111,120,0.333742814719763,103,122,1,2,2000
"2158","hierarchical",83,"12",110,119,0.335372485909563,101,118,1,2,1250
"2159","hierarchical",83,"13",110,119,0.333564793043495,106,120,2,3,500
"2160","independent",84,"1",119,129,0.340027667517685,106,130,-1,-1,9500
"2161","independent",84,"2",119,128,0.3539280311443,106,128,0,-1,8750
"2162","independent",84,"3",118,127,0.315947875126143,95,128,0,-1,8000
"2163","independent",84,"4",116,127,0.326053639388157,103,127,-1,0,7250
"2164","independent",84,"5",116,125,0.349716444681742,103,125,0,-1,6500
"2165","independent",84,"6",116,126,0.316810358225704,103,126,1,1,5750
"2166","independent",84,"7",116,123,0.332620013888407,105,125,2,-1,5000
"2167","independent",84,"8",113,121,0.281008121589625,104,124,0,-2,4250
"2168","independent",84,"9",112,121,0.356995542288164,102,123,0,-1,3500
"2169","independent",84,"10",110,125,0.334984147820169,106,122,-1,4,2750
"2170","independent",84,"11",107,118,0.312366526116653,101,120,-3,-2,2000
"2171","independent",84,"12",108,119,0.288955043327046,100,119,-1,0,1250
"2172","independent",84,"13",111,121,0.248840667337016,110,120.5,3,3,500
"2173","hierarchical",84,"1",119,129,0.34999313844973,106,130,-1,1,9500
"2174","hierarchical",84,"2",119,128,0.341945145117928,106,128,0,1,8750
"2175","hierarchical",84,"3",118,127,0.335739508999239,95,128,0,1,8000
"2176","hierarchical",84,"4",117,126,0.331051505952649,103,127,0,1,7250
"2177","hierarchical",84,"5",116,125,0.327650439298741,103,125,0,1,6500
"2178","hierarchical",84,"6",115,124,0.325520658566669,103,126,0,1,5750
"2179","hierarchical",84,"7",114,123,0.324734706633172,105,125,0,1,5000
"2180","hierarchical",84,"8",113,122,0.325284295947495,104,124,0,1,4250
"2181","hierarchical",84,"9",112,121,0.326867150714852,102,123,0,1,3500
"2182","hierarchical",84,"10",111,120,0.328781946176317,106,122,0,1,2750
"2183","hierarchical",84,"11",110,119,0.329730402187989,101,120,0,1,2000
"2184","hierarchical",84,"12",109,118,0.327858988726648,100,119,0,1,1250
"2185","hierarchical",84,"13",108,118,0.321883962222444,110,120.5,0,2,500
"2186","independent",85,"1",121,129,0.331790108555044,101,130,1,-1,9500
"2187","independent",85,"2",119,128,0.359852655889196,103,128,0,-1,8750
"2188","independent",85,"3",117,129,0.358285942140436,99,128,-1,1,8000
"2189","independent",85,"4",118,129,0.34017952440236,100,128,1,2,7250
"2190","independent",85,"5",115,128,0.318002805903534,101,127,-1,2,6500
"2191","independent",85,"6",115,123,0.333631879486121,94,125,0,-2,5750
"2192","independent",85,"7",114,125,0.302526935277736,99,125,0,1,5000
"2193","independent",85,"8",113,122,0.322061814291137,95,124,0,-1,4250
"2194","independent",85,"9",111,121,0.297504162413528,102,122,-1,-1,3500
"2195","independent",85,"10",113,121,0.374706623502251,104,123,2,0,2750
"2196","independent",85,"11",109,121,0.288525796289372,103,122,-1,1,2000
"2197","independent",85,"12",110,118,0.350741081570816,106,119,1,-1,1250
"2198","independent",85,"13",113,121,0.355912448589686,111,122,5,3,500
"2199","hierarchical",85,"1",120,130,0.349147408273252,101,130,0,2,9500
"2200","hierarchical",85,"2",119,129,0.343574234059413,103,128,0,2,8750
"2201","hierarchical",85,"3",118,128,0.336438010143663,99,128,0,2,8000
"2202","hierarchical",85,"4",117,127,0.329221834490213,100,128,0,2,7250
"2203","hierarchical",85,"5",116,126,0.323506330723734,101,127,0,2,6500
"2204","hierarchical",85,"6",115,125,0.320519114456018,94,125,0,2,5750
"2205","hierarchical",85,"7",114,123,0.321453644458549,99,125,0,1,5000
"2206","hierarchical",85,"8",113,122,0.326324519622821,95,124,0,1,4250
"2207","hierarchical",85,"9",112,121,0.333596486074354,102,122,0,1,3500
"2208","hierarchical",85,"10",112,120,0.341535067703243,104,123,1,1,2750
"2209","hierarchical",85,"11",111,119,0.347811058169926,103,122,1,1,2000
"2210","hierarchical",85,"12",110,119,0.352211382870092,106,119,1,2,1250
"2211","hierarchical",85,"13",109,118,0.351269469956252,111,122,1,2,500
"2212","independent",86,"1",120,128,0.310421156747907,102,129,0,-2,9500
"2213","independent",86,"2",119,128,0.337029275605809,106,129,0,-1,8750
"2214","independent",86,"3",117,127,0.342536472186088,106,128,-1,-1,8000
"2215","independent",86,"4",117,128,0.323834222399304,107,128,0,1,7250
"2216","independent",86,"5",117,126,0.327088165838386,103,126,1,0,6500
"2217","independent",86,"6",115,127,0.341853770045581,104,126,0,2,5750
"2218","independent",86,"7",113,122,0.335731533597772,104,123,-1,-2,5000
"2219","independent",86,"8",113,123,0.335211755815154,97,124,0,0,4250
"2220","independent",86,"9",113,123,0.354386837001421,96,123,1,1,3500
"2221","independent",86,"10",112,122,0.420863459901877,105,123,1,1,2750
"2222","independent",86,"11",110,117,0.394354864080064,101,118,0,-3,2000
"2223","independent",86,"12",109,118,0.35152712276763,91,119,0,-1,1250
"2224","independent",86,"13",106,112,0.389903194007403,108,114.5,-2,-6,500
"2225","hierarchical",86,"1",120,130,0.336326353333183,102,129,0,2,9500
"2226","hierarchical",86,"2",119,129,0.335510501670931,106,129,0,2,8750
"2227","hierarchical",86,"3",118,128,0.333666648331783,106,128,0,2,8000
"2228","hierarchical",86,"4",117,127,0.331829329989851,107,128,0,2,7250
"2229","hierarchical",86,"5",116,126,0.331055227685769,103,126,0,2,6500
"2230","hierarchical",86,"6",115,125,0.332317769000671,104,126,0,2,5750
"2231","hierarchical",86,"7",114,124,0.336308004720888,104,123,0,2,5000
"2232","hierarchical",86,"8",113,122,0.344135322143363,97,124,0,1,4250
"2233","hierarchical",86,"9",112,121,0.354623195466902,96,123,0,1,3500
"2234","hierarchical",86,"10",111,120,0.366895589683295,105,123,0,1,2750
"2235","hierarchical",86,"11",110,119,0.379713630289539,101,118,0,1,2000
"2236","hierarchical",86,"12",109,119,0.391548304990383,91,119,0,2,1250
"2237","hierarchical",86,"13",108,118,0.402413518706946,108,114.5,0,2,500
"2238","independent",87,"1",119,128,0.296395014075425,113,129,-1,-2,9500
"2239","independent",87,"2",119,129,0.337131172600061,104,129,0,0,8750
"2240","independent",87,"3",117,125,0.326586246537417,106,127,-1,-3,8000
"2241","independent",87,"4",116,127,0.315019975604229,105,127,-1,0,7250
"2242","independent",87,"5",115,122,0.329764545975224,97,126,-1,-4,6500
"2243","independent",87,"6",115,125,0.316676557147132,105,126,0,0,5750
"2244","independent",87,"7",114,123,0.305348418222129,104,124,0,-1,5000
"2245","independent",87,"8",112,126,0.315300630696703,106,124,-1,3,4250
"2246","independent",87,"9",112,122,0.325002355875702,99,122,0,0,3500
"2247","independent",87,"10",111,121,0.316128200650927,97,123,0,0,2750
"2248","independent",87,"11",110,118,0.35225300374385,103,120,0,-2,2000
"2249","independent",87,"12",110,119,0.343388972855439,106,120,1,0,1250
"2250","independent",87,"13",110,123,0.35137346631512,109,120.5,2,5,500
"2251","hierarchical",87,"1",119,129,0.314278782987044,113,129,-1,1,9500
"2252","hierarchical",87,"2",118,128,0.315729362955974,104,129,-1,1,8750
"2253","hierarchical",87,"3",118,127,0.316497145001095,106,127,0,1,8000
"2254","hierarchical",87,"4",117,126,0.31724304013158,105,127,0,1,7250
"2255","hierarchical",87,"5",116,125,0.318477728212839,97,126,0,1,6500
"2256","hierarchical",87,"6",115,124,0.320548629567956,105,126,0,1,5750
"2257","hierarchical",87,"7",114,123,0.323610113650016,104,124,0,1,5000
"2258","hierarchical",87,"8",113,122,0.327574753504581,106,124,0,1,4250
"2259","hierarchical",87,"9",112,121,0.33207640461353,99,122,0,1,3500
"2260","hierarchical",87,"10",111,121,0.336589752617932,97,123,0,2,2750
"2261","hierarchical",87,"11",111,120,0.341297181444875,103,120,1,2,2000
"2262","hierarchical",87,"12",110,119,0.344196300729168,106,120,1,2,1250
"2263","hierarchical",87,"13",109,118,0.344137565163668,109,120.5,1,2,500
"2264","independent",88,"1",120,130,0.330056724857409,105,130,0,0,9500
"2265","independent",88,"2",121,131,0.333701911806644,102,130,2,2,8750
"2266","independent",88,"3",119,129,0.335479762497549,102,128,1,1,8000
"2267","independent",88,"4",117,125,0.322760737318246,101,127,0,-2,7250
"2268","independent",88,"5",116,126,0.324775010064473,106,126,0,0,6500
"2269","independent",88,"6",117,125,0.347489110791131,99,126,2,0,5750
"2270","independent",88,"7",115,125,0.343435159634255,98,124,1,1,5000
"2271","independent",88,"8",114,122,0.324087914383691,104,124,1,-1,4250
"2272","independent",88,"9",113,125,0.311979812329427,105,124,1,3,3500
"2273","independent",88,"10",111,118,0.32692000448426,96,121,0,-3,2750
"2274","independent",88,"11",110,123,0.291068206753069,95,122,0,3,2000
"2275","independent",88,"12",111,121,0.299826727541031,107,122,2,2,1250
"2276","independent",88,"13",109,117,0.282902107967957,107,118,1,-1,500
"2277","hierarchical",88,"1",120,130,0.336461112560306,105,130,0,2,9500
"2278","hierarchical",88,"2",119,130,0.334035024498031,102,130,0,3,8750
"2279","hierarchical",88,"3",118,129,0.330418436866233,102,128,0,3,8000
"2280","hierarchical",88,"4",117,128,0.325436116578811,101,127,0,3,7250
"2281","hierarchical",88,"5",116,127,0.320469080304287,106,126,0,3,6500
"2282","hierarchical",88,"6",115,126,0.316651023609507,99,126,0,3,5750
"2283","hierarchical",88,"7",114,125,0.314708776230752,98,124,0,3,5000
"2284","hierarchical",88,"8",114,123,0.315487416066422,104,124,1,2,4250
"2285","hierarchical",88,"9",113,122,0.317834116050883,105,124,1,2,3500
"2286","hierarchical",88,"10",112,121,0.320636649533093,96,121,1,2,2750
"2287","hierarchical",88,"11",111,120,0.322466291483172,95,122,1,2,2000
"2288","hierarchical",88,"12",110,120,0.323028569138103,107,122,1,3,1250
"2289","hierarchical",88,"13",110,119,0.320682341558651,107,118,2,3,500
"2290","independent",89,"1",120,129,0.322297009871723,101,129,0,-1,9500
"2291","independent",89,"2",120,130,0.327908527203173,103,130,1,1,8750
"2292","independent",89,"3",118,127,0.333839048884319,103,128,0,-1,8000
"2293","independent",89,"4",116,126,0.324817015383508,104,126,-1,-1,7250
"2294","independent",89,"5",116,125,0.336607952261623,105,126,0,-1,6500
"2295","independent",89,"6",114,123,0.321803346735173,98,125,-1,-2,5750
"2296","independent",89,"7",114,124,0.342759842201581,86,124,0,0,5000
"2297","independent",89,"8",113,123,0.344935832733456,103,123,0,0,4250
"2298","independent",89,"9",111,127,0.323242988212898,98,124,-1,5,3500
"2299","independent",89,"10",112,122,0.374578786254916,98,122,1,1,2750
"2300","independent",89,"11",110,119,0.342833562855062,99,121,0,-1,2000
"2301","independent",89,"12",111,120,0.356812534641669,106,122,2,1,1250
"2302","independent",89,"13",109,118,0.421196629604544,103,119,1,0,500
"2303","hierarchical",89,"1",120,130,0.326953237985725,101,129,0,2,9500
"2304","hierarchical",89,"2",119,129,0.324957106143343,103,130,0,2,8750
"2305","hierarchical",89,"3",118,128,0.323915734174296,103,128,0,2,8000
"2306","hierarchical",89,"4",117,127,0.324315215466187,104,126,0,2,7250
"2307","hierarchical",89,"5",116,126,0.326501949422203,105,126,0,2,6500
"2308","hierarchical",89,"6",115,125,0.330630406406409,98,125,0,2,5750
"2309","hierarchical",89,"7",114,124,0.336697006317287,86,124,0,2,5000
"2310","hierarchical",89,"8",113,123,0.344440912527591,103,123,0,2,4250
"2311","hierarchical",89,"9",112,122,0.353297871116528,98,124,0,2,3500
"2312","hierarchical",89,"10",111,121,0.362388522942202,98,122,0,2,2750
"2313","hierarchical",89,"11",111,120,0.370483741135563,99,121,1,2,2000
"2314","hierarchical",89,"12",110,119,0.376100819227166,106,122,1,2,1250
"2315","hierarchical",89,"13",109,118,0.377790755449299,103,119,1,2,500
"2316","independent",90,"1",121,129,0.348798850150591,107,129,1,-1,9500
"2317","independent",90,"2",119,128,0.318287954108877,108,129,0,-1,8750
"2318","independent",90,"3",117,128,0.326388220127125,107,128,-1,0,8000
"2319","independent",90,"4",117,128,0.340243272107138,105,127,0,1,7250
"2320","independent",90,"5",117,126,0.304094486617526,97,126,1,0,6500
"2321","independent",90,"6",115,123,0.361670009309772,107,125,0,-2,5750
"2322","independent",90,"7",114,122,0.312892706858262,100,124,0,-2,5000
"2323","independent",90,"8",112,119,0.283088147760981,102,122,-1,-4,4250
"2324","independent",90,"9",112,123,0.343731210555428,101,122,0,1,3500
"2325","independent",90,"10",111,121,0.344923188737056,100,122,0,0,2750
"2326","independent",90,"11",110,120,0.316864750079925,102,121,0,0,2000
"2327","independent",90,"12",110,116,0.312400977450111,109,122,1,-3,1250
"2328","independent",90,"13",112,118,0.429052135099385,110,120,4,0,500
"2329","hierarchical",90,"1",120,130,0.336669800860206,107,129,0,2,9500
"2330","hierarchical",90,"2",119,129,0.333484975366098,108,129,0,2,8750
"2331","hierarchical",90,"3",118,128,0.328391843589389,107,128,0,2,8000
"2332","hierarchical",90,"4",117,127,0.323019781312996,105,127,0,2,7250
"2333","hierarchical",90,"5",116,126,0.318904830887469,97,126,0,2,6500
"2334","hierarchical",90,"6",115,125,0.31724644109903,107,125,0,2,5750
"2335","hierarchical",90,"7",114,123,0.31887918992441,100,124,0,1,5000
"2336","hierarchical",90,"8",113,122,0.324510334319117,102,122,0,1,4250
