"","model","sim","year","hm_jday","max_jday","max_val","first","median","diff_hm","diff_max","n.surveys"
"1302","independent",51,"1",135,140,0.124837933437423,127,147,1,-2,9500
"1303","independent",51,"2",132,139,0.116481884216791,118,142,-1,-2,8750
"1304","independent",51,"3",132,138,0.143754248065146,125,142,0,-2,8000
"1305","independent",51,"4",131,138,0.118884673580164,122,141,0,-1,7250
"1306","independent",51,"5",130,137,0.122722266111916,122,141,0,-1,6500
"1307","independent",51,"6",128,136,0.116627917763026,121,140,-1,-1,5750
"1308","independent",51,"7",127,136,0.114936943509604,124,139,-1,0,5000
"1309","independent",51,"8",128,136,0.105486280932649,117,140.5,1,1,4250
"1310","independent",51,"9",125,135,0.0997482028399262,118,138,-1,1,3500
"1311","independent",51,"10",126,132,0.151818401918866,122,135,1,-1,2750
"1312","independent",51,"11",122,130,0.158885469545412,120,133,-2,-2,2000
"1313","independent",51,"12",124,135,0.086735135969753,119,142,1,4,1250
"1314","independent",51,"13",122,133,0.104600193876252,120,135.5,0,3,500
"1315","hierarchical",51,"1",133,140,0.113040850268653,127,147,-1,-2,9500
"1316","hierarchical",51,"2",132,139,0.120060554630283,118,142,-1,-2,8750
"1317","hierarchical",51,"3",132,139,0.124037356857653,125,142,0,-1,8000
"1318","hierarchical",51,"4",131,138,0.126895794439091,122,141,0,-1,7250
"1319","hierarchical",51,"5",130,137,0.127371498383911,122,141,0,-1,6500
"1320","hierarchical",51,"6",129,137,0.127047189813632,121,140,0,0,5750
"1321","hierarchical",51,"7",128,136,0.126416988578784,124,139,0,0,5000
"1322","hierarchical",51,"8",127,135,0.125843186808312,117,140.5,0,0,4250
"1323","hierarchical",51,"9",126,134,0.126323408999943,118,138,0,0,3500
"1324","hierarchical",51,"10",125,134,0.128622805629542,122,135,0,1,2750
"1325","hierarchical",51,"11",124,133,0.132813371750064,120,133,0,1,2000
"1326","hierarchical",51,"12",123,132,0.138684419462121,119,142,0,1,1250
"1327","hierarchical",51,"13",122,131,0.145799122639144,120,135.5,0,1,500
"1328","independent",52,"1",134,141,0.12344690967214,121,143,0,-1,9500
"1329","independent",52,"2",133,140,0.124704659192069,125,145,0,-1,8750
"1330","independent",52,"3",132,139,0.130157589739396,126,143,0,-1,8000
"1331","independent",52,"4",129,137,0.101268467285961,124,143,-2,-2,7250
"1332","independent",52,"5",131,137,0.121117359712718,126,141,1,-1,6500
"1333","independent",52,"6",128,135,0.13292653742208,123,138.5,-1,-2,5750
"1334","independent",52,"7",126,133,0.0846297581203789,120,145,-2,-3,5000
"1335","independent",52,"8",128,135,0.124660024435384,121,137,1,0,4250
"1336","independent",52,"9",125,133,0.112860587835505,116,136.5,-1,-1,3500
"1337","independent",52,"10",123,133,0.124040051252725,117,136,-2,0,2750
"1338","independent",52,"11",123,131,0.138327406311484,117,134,-1,-1,2000
"1339","independent",52,"12",122,132,0.102713267335219,118,134,-1,1,1250
"1340","independent",52,"13",123,152,0.0716257835082293,118,143,1,22,500
"1341","hierarchical",52,"1",132,140,0.106698070311187,121,143,-2,-2,9500
"1342","hierarchical",52,"2",132,139,0.114456016836228,125,145,-1,-2,8750
"1343","hierarchical",52,"3",131,138,0.119216317929863,126,143,-1,-2,8000
"1344","hierarchical",52,"4",130,138,0.121241859665639,124,143,-1,-1,7250
"1345","hierarchical",52,"5",130,137,0.121526319532706,126,141,0,-1,6500
"1346","hierarchical",52,"6",129,136,0.120351737403456,123,138.5,0,-1,5750
"1347","hierarchical",52,"7",128,135,0.118886756280311,120,145,0,-1,5000
"1348","hierarchical",52,"8",127,134,0.118256198676073,121,137,0,-1,4250
"1349","hierarchical",52,"9",125,133,0.119292801489149,116,136.5,-1,-1,3500
"1350","hierarchical",52,"10",124,132,0.122442837451937,117,136,-1,-1,2750
"1351","hierarchical",52,"11",123,131,0.127764595754837,117,134,-1,-1,2000
"1352","hierarchical",52,"12",122,131,0.135027042858275,118,134,-1,0,1250
"1353","hierarchical",52,"13",121,130,0.144106842238033,118,143,-1,0,500
"1354","independent",53,"1",133,141,0.114195069702187,126,145,-1,-1,9500
"1355","independent",53,"2",132,139,0.115901156493977,120,145.5,-1,-2,8750
"1356","independent",53,"3",133,140,0.13155298126221,123,143,1,0,8000
"1357","independent",53,"4",131,139,0.127223271430897,126,143.5,0,0,7250
"1358","independent",53,"5",128,137,0.119258615625406,121,141,-2,-1,6500
"1359","independent",53,"6",126,135,0.0943416812317381,119,140,-3,-2,5750
"1360","independent",53,"7",127,134,0.118580049386204,118,138,-1,-2,5000
"1361","independent",53,"8",125,132,0.11664710610389,124,139,-2,-3,4250
"1362","independent",53,"9",127,135,0.126825433257369,122,139,1,1,3500
"1363","independent",53,"10",124,133,0.0986977554385671,122,136,-1,0,2750
"1364","independent",53,"11",125,133,0.145286843388497,124,136.5,1,1,2000
"1365","independent",53,"12",120,130,0.0848103820792777,120,135,-3,-1,1250
"1366","independent",53,"13",124,145,0.101198627971451,126,145,2,15,500
"1367","hierarchical",53,"1",132,140,0.107304007917115,126,145,-2,-2,9500
"1368","hierarchical",53,"2",131,139,0.111776090827408,120,145.5,-2,-2,8750
"1369","hierarchical",53,"3",131,138,0.114500549168944,123,143,-1,-2,8000
"1370","hierarchical",53,"4",130,137,0.115776115538375,126,143.5,-1,-2,7250
"1371","hierarchical",53,"5",129,137,0.116291740830593,121,141,-1,-1,6500
"1372","hierarchical",53,"6",128,136,0.116674876959125,119,140,-1,-1,5750
"1373","hierarchical",53,"7",127,135,0.117493797484032,118,138,-1,-1,5000
"1374","hierarchical",53,"8",126,134,0.119290483368927,124,139,-1,-1,4250
"1375","hierarchical",53,"9",125,133,0.122261689273628,122,139,-1,-1,3500
"1376","hierarchical",53,"10",125,132,0.126179363354355,122,136,0,-1,2750
"1377","hierarchical",53,"11",124,131,0.130321620924051,124,136.5,0,-1,2000
"1378","hierarchical",53,"12",124,131,0.134871710416148,120,135,1,0,1250
"1379","hierarchical",53,"13",123,130,0.138084553090749,126,145,1,0,500
"1380","independent",54,"1",135,142,0.1405638235213,126,144,1,0,9500
"1381","independent",54,"2",134,141,0.140189493515209,125,145,1,0,8750
"1382","independent",54,"3",131,138,0.128735649067062,125,142,-1,-2,8000
"1383","independent",54,"4",132,140,0.123898886841616,126,145,1,1,7250
"1384","independent",54,"5",131,138,0.112796589274287,125,143,1,0,6500
"1385","independent",54,"6",129,136,0.128181960605374,125,140,0,-1,5750
"1386","independent",54,"7",129,138,0.123308308191881,123,140,1,2,5000
"1387","independent",54,"8",126,134,0.13999983311514,115,136,-1,-1,4250
"1388","independent",54,"9",124,132,0.110067279752974,115,135.5,-2,-2,3500
"1389","independent",54,"10",123,132,0.145620817219714,117,134,-2,-1,2750
"1390","independent",54,"11",122,131,0.0856271638970361,112,136,-2,-1,2000
"1391","independent",54,"12",125,133,0.150533031457483,122,134,2,2,1250
"1392","independent",54,"13",119,128,0.111848040284849,121,130,-3,-2,500
"1393","hierarchical",54,"1",133,141,0.127292488045889,126,144,-1,-1,9500
"1394","hierarchical",54,"2",133,140,0.128685027358567,125,145,0,-1,8750
"1395","hierarchical",54,"3",132,139,0.127652381120761,125,142,0,-1,8000
"1396","hierarchical",54,"4",131,139,0.125618836392974,126,145,0,0,7250
"1397","hierarchical",54,"5",130,138,0.122600343596083,125,143,0,0,6500
"1398","hierarchical",54,"6",129,137,0.119492878717381,125,140,0,0,5750
"1399","hierarchical",54,"7",128,136,0.117396358815857,123,140,0,0,5000
"1400","hierarchical",54,"8",126,135,0.117314596236106,115,136,-1,0,4250
"1401","hierarchical",54,"9",125,134,0.119926646505125,115,135.5,-1,0,3500
"1402","hierarchical",54,"10",124,132,0.126273489398356,117,134,-1,-1,2750
"1403","hierarchical",54,"11",123,131,0.135853751349976,112,136,-1,-1,2000
"1404","hierarchical",54,"12",122,130,0.148084318338711,122,134,-1,-1,1250
"1405","hierarchical",54,"13",122,129,0.16189084966517,121,130,0,-1,500
"1406","independent",55,"1",133,143,0.0941671561651779,122,148,-1,1,9500
"1407","independent",55,"2",133,141,0.103335330129596,126,144,0,0,8750
"1408","independent",55,"3",132,139,0.150456710486117,117,143,0,-1,8000
"1409","independent",55,"4",131,140,0.116750220372462,120,143,0,1,7250
"1410","independent",55,"5",129,137,0.126303286073455,122,139,-1,-1,6500
"1411","independent",55,"6",129,137,0.120723771551698,119,142,0,0,5750
"1412","independent",55,"7",127,135,0.123567387259963,119,140,-1,-1,5000
"1413","independent",55,"8",126,135,0.116881774058231,118,139,-1,0,4250
"1414","independent",55,"9",123,133,0.0937055833372992,119,139,-3,-1,3500
"1415","independent",55,"10",121,132,0.0712414746605276,115,138.5,-4,-1,2750
"1416","independent",55,"11",122,133,0.0980146674231219,116,137,-2,1,2000
"1417","independent",55,"12",121,131,0.098428771816425,121,136,-2,0,1250
"1418","independent",55,"13",121,155,0.0405989287064197,117,148,-1,25,500
"1419","hierarchical",55,"1",132,140,0.108228630519787,122,148,-2,-2,9500
"1420","hierarchical",55,"2",132,140,0.114962149284353,126,144,-1,-1,8750
"1421","hierarchical",55,"3",131,139,0.119764824017186,117,143,-1,-1,8000
"1422","hierarchical",55,"4",131,138,0.121171199347223,120,143,0,-1,7250
"1423","hierarchical",55,"5",130,138,0.120586456426891,122,139,0,0,6500
"1424","hierarchical",55,"6",129,137,0.117757029325386,119,142,0,0,5750
"1425","hierarchical",55,"7",128,136,0.113714580004314,119,140,0,0,5000
"1426","hierarchical",55,"8",126,136,0.109720588773153,118,139,-1,1,4250
"1427","hierarchical",55,"9",125,134,0.106629264569069,119,139,-1,0,3500
"1428","hierarchical",55,"10",124,133,0.105187870281475,115,138.5,-1,0,2750
"1429","hierarchical",55,"11",122,132,0.105565216191973,116,137,-2,0,2000
"1430","hierarchical",55,"12",121,130,0.107692339928128,121,136,-2,-1,1250
"1431","hierarchical",55,"13",120,129,0.111269434367611,117,148,-2,-1,500
"1432","independent",56,"1",135,141,0.155860641201954,129,144,1,-1,9500
"1433","independent",56,"2",132,140,0.129465395602942,125,143,-1,-1,8750
"1434","independent",56,"3",131,138,0.128225141791035,118,142,-1,-2,8000
"1435","independent",56,"4",131,139,0.134721766773903,120,141,0,0,7250
"1436","independent",56,"5",128,137,0.119618416192617,121,140,-2,-1,6500
"1437","independent",56,"6",129,135,0.108332824317724,125,143,0,-2,5750
"1438","independent",56,"7",128,136,0.117566988810214,122,138,0,0,5000
"1439","independent",56,"8",126,133,0.121271310775875,121,137,-1,-2,4250
"1440","independent",56,"9",127,133,0.139075036226488,123,137,1,-1,3500
"1441","independent",56,"10",125,131,0.144729217948526,122,134,0,-2,2750
"1442","independent",56,"11",122,132,0.0917853091948483,119,135,-2,0,2000
"1443","independent",56,"12",127,131,0.168084181705596,126,134,4,0,1250
"1444","independent",56,"13",123,131,0.10219789072247,121,133,1,1,500
"1445","hierarchical",56,"1",133,140,0.127704100264627,129,144,-1,-2,9500
"1446","hierarchical",56,"2",132,139,0.13060572409971,125,143,-1,-2,8750
"1447","hierarchical",56,"3",131,139,0.130949156566263,118,142,-1,-1,8000
"1448","hierarchical",56,"4",130,138,0.128809219095579,120,141,-1,-1,7250
"1449","hierarchical",56,"5",129,137,0.125121305783093,121,140,-1,-1,6500
"1450","hierarchical",56,"6",128,136,0.121316509165403,125,143,-1,-1,5750
"1451","hierarchical",56,"7",127,135,0.118546930257439,122,138,-1,-1,5000
"1452","hierarchical",56,"8",126,134,0.117724408850283,121,137,-1,-1,4250
"1453","hierarchical",56,"9",125,133,0.119271200067054,123,137,-1,-1,3500
"1454","hierarchical",56,"10",124,132,0.123080528856785,122,134,-1,-1,2750
"1455","hierarchical",56,"11",124,131,0.128428501935856,119,135,0,-1,2000
"1456","hierarchical",56,"12",123,130,0.133870782748839,126,134,0,-1,1250
"1457","hierarchical",56,"13",123,130,0.13748032639189,121,133,1,0,500
"1458","independent",57,"1",134,141,0.11155953296683,128,145,0,-1,9500
"1459","independent",57,"2",134,141,0.117580822641955,122,147,1,0,8750
"1460","independent",57,"3",132,140,0.131668729624563,121,142.5,0,0,8000
"1461","independent",57,"4",131,138,0.121668113544721,123,141,0,-1,7250
"1462","independent",57,"5",130,137,0.140449184412576,124,140,0,-1,6500
"1463","independent",57,"6",131,138,0.161102965210242,121,140,2,1,5750
"1464","independent",57,"7",127,134,0.130704775500692,121,140,-1,-2,5000
"1465","independent",57,"8",129,137,0.127454927176508,115,138,2,2,4250
"1466","independent",57,"9",125,132,0.119296557912145,122,138,-1,-2,3500
"1467","independent",57,"10",125,132,0.106754817106722,123,135,0,-1,2750
"1468","independent",57,"11",121,133,0.0721360705541999,118,139,-3,1,2000
"1469","independent",57,"12",120,129,0.122271856377692,117,131,-3,-2,1250
"1470","independent",57,"13",119,130,0.113431512494013,117,133,-3,0,500
"1471","hierarchical",57,"1",133,140,0.116930820522051,128,145,-1,-2,9500
"1472","hierarchical",57,"2",132,139,0.124076753311345,122,147,-1,-2,8750
"1473","hierarchical",57,"3",132,139,0.12929899944356,121,142.5,0,-1,8000
"1474","hierarchical",57,"4",131,138,0.131084947253033,123,141,0,-1,7250
"1475","hierarchical",57,"5",131,138,0.130534985664319,124,140,1,0,6500
"1476","hierarchical",57,"6",130,137,0.128205076994054,121,140,1,0,5750
"1477","hierarchical",57,"7",128,136,0.12478169024034,121,140,0,0,5000
"1478","hierarchical",57,"8",127,136,0.121968197837197,115,138,0,1,4250
"1479","hierarchical",57,"9",126,135,0.120649590513559,122,138,0,1,3500
"1480","hierarchical",57,"10",124,134,0.121382035731776,123,135,-1,1,2750
"1481","hierarchical",57,"11",123,132,0.124904382163534,118,139,-1,0,2000
"1482","hierarchical",57,"12",122,131,0.131020391283213,117,131,-1,0,1250
"1483","hierarchical",57,"13",121,130,0.138957067085555,117,133,-1,0,500
"1484","independent",58,"1",134,142,0.13415407273504,128,146,0,0,9500
"1485","independent",58,"2",133,140,0.141061128785662,122,144,0,-1,8750
"1486","independent",58,"3",132,140,0.131416401627582,124,141,0,0,8000
"1487","independent",58,"4",130,137,0.103945715145785,124,143,-1,-2,7250
"1488","independent",58,"5",129,137,0.102872024642958,124,143,-1,-1,6500
"1489","independent",58,"6",128,136,0.100554048074499,117,141,-1,-1,5750
"1490","independent",58,"7",128,134,0.149115156419419,123,139,0,-2,5000
"1491","independent",58,"8",126,133,0.153352803546517,121,135.5,-1,-2,4250
"1492","independent",58,"9",125,132,0.16170543836291,119,133,-1,-2,3500
"1493","independent",58,"10",124,136,0.0844732898868658,114,137,-1,3,2750
"1494","independent",58,"11",123,132,0.0760988264584843,119,138,-1,0,2000
"1495","independent",58,"12",124,131,0.176245594632262,118,132,1,0,1250
"1496","independent",58,"13",125,141,0.0842510017658025,127,152,3,11,500
"1497","hierarchical",58,"1",132,140,0.117402042664873,128,146,-2,-2,9500
"1498","hierarchical",58,"2",132,139,0.119672312545106,122,144,-1,-2,8750
"1499","hierarchical",58,"3",131,138,0.120750904709178,124,141,-1,-2,8000
"1500","hierarchical",58,"4",130,137,0.120948469119752,124,143,-1,-2,7250
"1501","hierarchical",58,"5",129,137,0.121229879865906,124,143,-1,-1,6500
"1502","hierarchical",58,"6",128,136,0.12193083474225,117,141,-1,-1,5750
"1503","hierarchical",58,"7",128,135,0.123621399543357,123,139,0,-1,5000
"1504","hierarchical",58,"8",127,134,0.126658205999943,121,135.5,0,-1,4250
"1505","hierarchical",58,"9",126,133,0.13101415154349,119,133,0,-1,3500
"1506","hierarchical",58,"10",125,132,0.136257841074605,114,137,0,-1,2750
"1507","hierarchical",58,"11",124,132,0.14184003254768,119,138,0,0,2000
"1508","hierarchical",58,"12",124,131,0.147829295231181,118,132,1,0,1250
"1509","hierarchical",58,"13",123,131,0.151952001395586,127,152,1,1,500
"1510","independent",59,"1",134,141,0.138280271874915,128,144,0,-1,9500
"1511","independent",59,"2",132,141,0.104606245566068,123,146,-1,0,8750
"1512","independent",59,"3",131,139,0.109851877446164,122,143,-1,-1,8000
"1513","independent",59,"4",130,139,0.154099640296621,124,140,-1,0,7250
"1514","independent",59,"5",130,137,0.139441050794371,122,140,0,-1,6500
"1515","independent",59,"6",129,136,0.123547625136269,121,138,0,-1,5750
"1516","independent",59,"7",128,135,0.132747147717395,117,138.5,0,-1,5000
"1517","independent",59,"8",128,135,0.127245074415943,121,138,1,0,4250
"1518","independent",59,"9",125,132,0.140972453767509,117,135,-1,-2,3500
"1519","independent",59,"10",125,132,0.13718941740644,119,135,0,-1,2750
"1520","independent",59,"11",125,132,0.174399422232693,121,134,1,0,2000
"1521","independent",59,"12",123,132,0.0874631410061818,117,136.5,0,1,1250
"1522","independent",59,"13",120,131,0.126371701999578,122,133,-2,1,500
"1523","hierarchical",59,"1",132,139,0.117882183754395,128,144,-2,-3,9500
"1524","hierarchical",59,"2",132,139,0.12499243672213,123,146,-1,-2,8750
"1525","hierarchical",59,"3",131,138,0.130315931872337,122,143,-1,-2,8000
"1526","hierarchical",59,"4",130,137,0.132726387409522,124,140,-1,-2,7250
"1527","hierarchical",59,"5",130,137,0.133309133458902,122,140,0,-1,6500
"1528","hierarchical",59,"6",129,136,0.133302913417102,121,138,0,-1,5750
"1529","hierarchical",59,"7",128,135,0.133146284977999,117,138.5,0,-1,5000
"1530","hierarchical",59,"8",127,134,0.133868565811964,121,138,0,-1,4250
"1531","hierarchical",59,"9",126,133,0.136054300947618,117,135,0,-1,3500
"1532","hierarchical",59,"10",125,132,0.139794742457219,119,135,0,-1,2750
"1533","hierarchical",59,"11",124,132,0.144745994450616,121,134,0,0,2000
"1534","hierarchical",59,"12",123,131,0.15066024601477,117,136.5,0,0,1250
"1535","hierarchical",59,"13",123,130,0.15551764328748,122,133,1,0,500
"1536","independent",60,"1",135,141,0.139762482275137,121,145,1,-1,9500
"1537","independent",60,"2",133,139,0.148470418413736,123,145,0,-2,8750
"1538","independent",60,"3",131,138,0.112705182457517,119,142.5,-1,-2,8000
"1539","independent",60,"4",129,136,0.120395428267877,123,142,-2,-3,7250
"1540","independent",60,"5",130,137,0.116263122266221,122,141,0,-1,6500
"1541","independent",60,"6",128,134,0.131976343112589,124,138,-1,-3,5750
"1542","independent",60,"7",129,134,0.131341881058333,120,141,1,-2,5000
"1543","independent",60,"8",128,136,0.122726292187465,120,137.5,1,1,4250
"1544","independent",60,"9",125,132,0.132890350773798,118,135,-1,-2,3500
"1545","independent",60,"10",124,132,0.0896277896397428,120,135,-1,-1,2750
"1546","independent",60,"11",122,132,0.11388982475949,117,133,-2,0,2000
"1547","independent",60,"12",120,131,0.112448264725941,114,133,-3,0,1250
"1548","independent",60,"13",118,134,0.0694440418277088,120,133.5,-4,4,500
"1549","hierarchical",60,"1",132,139,0.121045346840808,121,145,-2,-3,9500
"1550","hierarchical",60,"2",132,138,0.127214322478229,123,145,-1,-3,8750
"1551","hierarchical",60,"3",131,138,0.131052111953654,119,142.5,-1,-2,8000
"1552","hierarchical",60,"4",130,137,0.132637003550185,123,142,-1,-2,7250
"1553","hierarchical",60,"5",130,136,0.131749210696246,122,141,0,-2,6500
"1554","hierarchical",60,"6",129,136,0.129776052054827,124,138,0,-1,5750
"1555","hierarchical",60,"7",128,135,0.127916633948934,120,141,0,-1,5000
"1556","hierarchical",60,"8",127,134,0.126315617468761,120,137.5,0,-1,4250
"1557","hierarchical",60,"9",126,133,0.12579425914902,118,135,0,-1,3500
"1558","hierarchical",60,"10",125,132,0.126867476336331,120,135,0,-1,2750
"1559","hierarchical",60,"11",124,132,0.130155058335498,117,133,0,0,2000
"1560","hierarchical",60,"12",122,131,0.135164354081091,114,133,-1,0,1250
"1561","hierarchical",60,"13",121,130,0.141364617488495,120,133.5,-1,0,500
"1562","independent",61,"1",134,142,0.130372478916106,127,145.5,0,0,9500
"1563","independent",61,"2",133,142,0.138690598724999,126,143,0,1,8750
"1564","independent",61,"3",132,140,0.11937770458142,127,143,0,0,8000
"1565","independent",61,"4",130,140,0.112150782263277,121,142,-1,1,7250
"1566","independent",61,"5",129,138,0.102534049166521,120,141,-1,0,6500
"1567","independent",61,"6",129,139,0.109923838934771,121,142,0,2,5750
"1568","independent",61,"7",126,135,0.103859626099882,121,139,-2,-1,5000
"1569","independent",61,"8",127,133,0.116012232547476,119,138,0,-2,4250
"1570","independent",61,"9",127,133,0.155060681195614,124,134,1,-1,3500
"1571","independent",61,"10",126,131,0.170797423651253,124,134,1,-2,2750
"1572","independent",61,"11",123,130,0.141032863726185,119,132,-1,-2,2000
"1573","independent",61,"12",122,132,0.124613752119527,117,134,-1,1,1250
"1574","independent",61,"13",119,128,0.106379593611643,120,132,-3,-2,500
"1575","hierarchical",61,"1",133,142,0.120031396875452,127,145.5,-1,0,9500
"1576","hierarchical",61,"2",132,141,0.121532032760453,126,143,-1,0,8750
"1577","hierarchical",61,"3",131,140,0.120071291419758,127,143,-1,0,8000
"1578","hierarchical",61,"4",130,139,0.116990450490143,121,142,-1,0,7250
"1579","hierarchical",61,"5",129,138,0.11364438533333,120,141,-1,0,6500
"1580","hierarchical",61,"6",128,136,0.111282053744879,121,142,-1,-1,5750
"1581","hierarchical",61,"7",127,135,0.111934301189896,121,139,-1,-1,5000
"1582","hierarchical",61,"8",126,133,0.115533466388387,119,138,-1,-2,4250
"1583","hierarchical",61,"9",125,132,0.122663365366864,124,134,-1,-2,3500
"1584","hierarchical",61,"10",124,131,0.131998372682352,124,134,-1,-2,2750
"1585","hierarchical",61,"11",123,130,0.142340487946848,119,132,-1,-2,2000
"1586","hierarchical",61,"12",123,130,0.152674172852065,117,134,0,-1,1250
"1587","hierarchical",61,"13",122,129,0.161709826917598,120,132,0,-1,500
"1588","independent",62,"1",134,142,0.12100840832969,125,146,0,0,9500
"1589","independent",62,"2",133,141,0.147635601292535,118,144,0,0,8750
"1590","independent",62,"3",131,138,0.131915205818335,124,141,-1,-2,8000
"1591","independent",62,"4",129,137,0.12798485780489,124,141,-2,-2,7250
"1592","independent",62,"5",129,137,0.115034977426893,122,140,-1,-1,6500
"1593","independent",62,"6",130,137,0.149705328553803,125,140,1,0,5750
"1594","independent",62,"7",127,136,0.110346193284129,122,140,-1,0,5000
"1595","independent",62,"8",127,135,0.104722563695002,121,138,0,0,4250
"1596","independent",62,"9",125,134,0.131253236457001,115,135,-1,0,3500
"1597","independent",62,"10",127,133,0.147307103653697,122,136,2,0,2750
"1598","independent",62,"11",125,132,0.15108457612179,116,133,1,0,2000
"1599","independent",62,"12",122,132,0.108826626488023,117,133,-1,1,1250
"1600","independent",62,"13",122,132,0.091846781857764,124,132.5,0,2,500
"1601","hierarchical",62,"1",132,140,0.123083779677373,125,146,-2,-2,9500
"1602","hierarchical",62,"2",132,139,0.127533075809883,118,144,-1,-2,8750
"1603","hierarchical",62,"3",131,138,0.129757759512916,124,141,-1,-2,8000
"1604","hierarchical",62,"4",130,138,0.130455022933577,124,141,-1,-1,7250
"1605","hierarchical",62,"5",130,137,0.130337686092749,122,140,0,-1,6500
"1606","hierarchical",62,"6",129,136,0.129743299225591,125,140,0,-1,5750
"1607","hierarchical",62,"7",128,135,0.129441188701832,122,140,0,-1,5000
"1608","hierarchical",62,"8",127,134,0.1299042771595,121,138,0,-1,4250
"1609","hierarchical",62,"9",126,134,0.131742201125083,115,135,0,0,3500
"1610","hierarchical",62,"10",125,133,0.134665645071608,122,136,0,0,2750
"1611","hierarchical",62,"11",125,132,0.138051085614352,116,133,1,0,2000
"1612","hierarchical",62,"12",124,132,0.141507452649637,117,133,1,1,1250
"1613","hierarchical",62,"13",123,131,0.145387679552837,124,132.5,1,1,500
"1614","independent",63,"1",133,141,0.1269123081728,127,145,-1,-1,9500
"1615","independent",63,"2",133,140,0.140529963831308,128,143,0,-1,8750
"1616","independent",63,"3",131,138,0.122342783350804,127,142,-1,-2,8000
"1617","independent",63,"4",130,137,0.12364092038287,123,141,-1,-2,7250
"1618","independent",63,"5",130,138,0.134262022239267,122,141,0,0,6500
"1619","independent",63,"6",129,137,0.113404376831159,123,141,0,0,5750
"1620","independent",63,"7",126,133,0.122175746537317,119,136.5,-2,-3,5000
"1621","independent",63,"8",126,134,0.0929730090074436,121,139,-1,-1,4250
"1622","independent",63,"9",127,135,0.120791485364197,119,139,1,1,3500
"1623","independent",63,"10",124,131,0.121273683627804,119,135,-1,-2,2750
"1624","independent",63,"11",126,133,0.100959625984864,125,141,2,1,2000
"1625","independent",63,"12",121,140,0.0705503759125972,120,140,-2,9,1250
"1626","independent",63,"13",123,131,0.112383072842028,126,135,1,1,500
"1627","hierarchical",63,"1",132,139,0.118214087580533,127,145,-2,-3,9500
"1628","hierarchical",63,"2",132,139,0.124504083954565,128,143,-1,-2,8750
"1629","hierarchical",63,"3",131,138,0.127828280892972,127,142,-1,-2,8000
"1630","hierarchical",63,"4",130,138,0.128045657183918,123,141,-1,-1,7250
"1631","hierarchical",63,"5",130,137,0.126726706169563,122,141,0,-1,6500
"1632","hierarchical",63,"6",129,136,0.123727955783181,123,141,0,-1,5750
"1633","hierarchical",63,"7",128,135,0.120233175798304,119,136.5,0,-1,5000
"1634","hierarchical",63,"8",127,134,0.117320276854354,121,139,0,-1,4250
"1635","hierarchical",63,"9",126,133,0.115696869579745,119,139,0,-1,3500
"1636","hierarchical",63,"10",125,133,0.11575678529069,119,135,0,0,2750
"1637","hierarchical",63,"11",124,132,0.117484357905434,125,141,0,0,2000
"1638","hierarchical",63,"12",123,131,0.120185522857585,120,140,0,0,1250
"1639","hierarchical",63,"13",123,130,0.122946754253817,126,135,1,0,500
"1640","independent",64,"1",134,141,0.134346569930048,126,146,0,-1,9500
"1641","independent",64,"2",132,139,0.125083182691809,123,142,-1,-2,8750
"1642","independent",64,"3",132,140,0.120288257786387,121,143.5,0,0,8000
"1643","independent",64,"4",129,137,0.100152109123634,118,140,-2,-2,7250
"1644","independent",64,"5",130,137,0.13989302638589,120,139,0,-1,6500
"1645","independent",64,"6",131,139,0.142553606703897,120,141,2,2,5750
"1646","independent",64,"7",127,134,0.099840138735223,116,139,-1,-2,5000
"1647","independent",64,"8",127,135,0.13150598754339,118,138.5,0,0,4250
"1648","independent",64,"9",124,133,0.130668576932279,118,136,-2,-1,3500
"1649","independent",64,"10",122,131,0.110513136314766,122,136,-3,-2,2750
"1650","independent",64,"11",125,135,0.12117018490833,119,137,1,3,2000
"1651","independent",64,"12",119,129,0.0988919732336778,121,133,-4,-2,1250
"1652","independent",64,"13",124,129,0.224969954899279,119,128,2,-1,500
"1653","hierarchical",64,"1",133,140,0.124397582229396,126,146,-1,-2,9500
"1654","hierarchical",64,"2",132,140,0.127821065799358,123,142,-1,-1,8750
"1655","hierarchical",64,"3",132,139,0.129256752191605,121,143.5,0,-1,8000
"1656","hierarchical",64,"4",131,139,0.128354401884639,118,140,0,0,7250
"1657","hierarchical",64,"5",130,138,0.126824454815346,120,139,0,0,6500
"1658","hierarchical",64,"6",129,137,0.12439756878424,120,141,0,0,5750
"1659","hierarchical",64,"7",128,136,0.122155322567828,116,139,0,0,5000
"1660","hierarchical",64,"8",126,135,0.121109313728773,118,138.5,-1,0,4250
"1661","hierarchical",64,"9",125,134,0.122061269854929,118,136,-1,0,3500
"1662","hierarchical",64,"10",124,133,0.125397196856326,122,136,-1,0,2750
"1663","hierarchical",64,"11",123,132,0.13108595130996,119,137,-1,0,2000
"1664","hierarchical",64,"12",122,131,0.138715135445612,121,133,-1,0,1250
"1665","hierarchical",64,"13",122,130,0.147388762193913,119,128,0,0,500
"1666","independent",65,"1",135,142,0.134289151110702,125,145,1,0,9500
"1667","independent",65,"2",132,139,0.116718887854262,127,143,-1,-2,8750
"1668","independent",65,"3",132,139,0.145257469812738,126,142,0,-1,8000
"1669","independent",65,"4",131,138,0.129728747882458,119,141,0,-1,7250
"1670","independent",65,"5",129,136,0.117855490257829,124,142,-1,-2,6500
